age,education_level,experience_years,num_certificates,english_level,score_test,has_recommendation,city_size,hired
59,high_school,40,0,advanced,66.1984256931832,0,medium,0
19,bachelor,3,2,intermediate,52.825571120690284,0,large,0
34,bachelor,19,3,intermediate,67.61570597873813,0,small,0
47,bachelor,24,0,basic,65.8779111792771,1,large,0
56,high_school,36,0,intermediate,37.0983466916412,0,large,0
24,bachelor,6,1,advanced,56.9048122415065,1,small,1
44,bachelor,27,1,basic,79.11556733567204,1,medium,1
26,bachelor,7,1,intermediate,72.2977162400605,0,medium,0
39,high_school,22,1,intermediate,54.55318781761967,1,medium,0
51,bachelor,38,4,intermediate,74.28353499073168,0,large,1
18,master,4,1,intermediate,91.3276134451236,0,large,0
26,high_school,10,4,intermediate,58.63314268788024,1,small,0
37,high_school,23,1,intermediate,76.12153147405459,0,large,0
36,bachelor,18,1,intermediate,73.75404983390796,1,small,1
53,bachelor,40,2,basic,57.839234655960205,0,medium,0
57,bachelor,37,2,advanced,48.00803298111402,0,medium,1
21,bachelor,0,3,basic,89.75999794120285,1,small,1
26,high_school,13,1,intermediate,81.32936964525803,0,medium,0
58,high_school,39,1,basic,60.829364197235286,0,large,0
39,high_school,25,2,advanced,83.20312490177419,0,medium,1
35,high_school,21,2,advanced,73.3228771673019,1,medium,1
29,bachelor,15,5,intermediate,83.09319188470846,0,medium,1
59,primary,39,2,basic,38.11238120179695,1,large,0
60,master,40,0,intermediate,58.87562685314762,0,large,0
56,master,36,2,basic,88.60157873048618,1,medium,1
26,master,11,3,intermediate,100.0,0,large,1
23,master,2,0,advanced,59.15339108338819,0,small,0
36,bachelor,15,0,intermediate,58.892244500702674,1,medium,0
24,master,10,3,advanced,75.24592979370166,0,small,1
33,high_school,16,1,basic,70.1639066870511,0,small,0
22,primary,0,0,advanced,72.99922378560481,0,large,0
33,master,18,1,basic,32.56573316276891,0,large,0
18,primary,2,1,basic,61.41888612822052,0,small,0
54,phd,36,0,advanced,77.08023671068679,1,large,1
56,bachelor,40,1,intermediate,29.684347365598875,0,medium,0
36,master,23,0,intermediate,40.738926025366695,1,large,1
54,high_school,33,1,advanced,38.39146026016952,0,medium,0
34,bachelor,14,3,intermediate,74.76086677644079,1,medium,1
43,primary,26,2,basic,51.055795010871506,1,medium,0
39,master,16,2,intermediate,46.98559396804197,0,small,1
25,high_school,2,1,basic,65.82472209229202,1,medium,0
50,bachelor,27,1,basic,46.39142101336273,0,small,0
19,high_school,3,1,intermediate,71.7739545003406,1,medium,0
47,primary,29,2,advanced,100.0,1,small,1
37,bachelor,16,1,intermediate,59.469519904662114,0,medium,0
35,high_school,21,2,intermediate,35.85459771441407,0,large,0
60,bachelor,40,1,advanced,58.20656527276051,0,large,0
27,high_school,9,1,advanced,72.34942550259107,0,small,0
41,high_school,22,2,intermediate,70.85031459894391,0,medium,0
21,bachelor,0,0,basic,77.57657219670536,0,large,0
54,high_school,34,1,basic,56.09308204069961,1,large,0
21,high_school,8,2,intermediate,60.79948892807982,0,small,0
30,master,17,3,basic,28.2208141937596,0,medium,1
42,high_school,19,1,intermediate,74.21076972600886,0,small,0
30,primary,15,2,intermediate,45.347457437384975,0,large,0
35,high_school,16,0,intermediate,68.00088692889298,1,medium,0
41,bachelor,19,2,advanced,51.93140406609365,0,small,1
19,bachelor,6,1,intermediate,63.696991412094,0,medium,0
50,high_school,35,3,basic,79.37641049491425,1,large,1
36,master,19,2,intermediate,58.442236248062585,1,small,1
26,primary,10,0,advanced,53.905126037044504,0,medium,0
45,bachelor,24,2,basic,65.03870065418081,0,medium,0
52,high_school,35,1,basic,55.36272095357113,0,large,0
56,bachelor,40,5,intermediate,50.87275981805308,1,small,1
27,phd,4,0,basic,92.99884017601585,0,large,0
18,bachelor,0,1,intermediate,37.17732455440991,0,small,0
59,phd,40,3,intermediate,74.80787195899413,0,large,1
38,high_school,20,3,intermediate,62.9660019654744,1,medium,0
26,primary,13,2,intermediate,52.61248026843296,0,small,0
32,high_school,18,1,basic,70.21101329030868,0,medium,0
52,high_school,34,0,intermediate,65.51607333420762,1,small,0
22,high_school,1,0,intermediate,84.80795118938586,1,small,0
58,primary,40,0,advanced,47.98246736765887,0,medium,0
39,bachelor,18,1,intermediate,57.25791124141342,1,large,0
58,high_school,40,1,intermediate,80.1740362156065,0,medium,0
40,high_school,25,4,intermediate,61.92557267880689,1,medium,0
24,high_school,7,2,intermediate,73.20129617360347,0,large,0
40,master,20,1,basic,83.22204415859122,1,small,1
42,high_school,21,3,basic,73.4328764389776,0,medium,0
44,bachelor,26,2,basic,55.83301912777405,1,large,1
58,bachelor,40,1,intermediate,59.73512632597103,1,small,0
23,bachelor,2,0,intermediate,83.34926790171669,1,medium,0
51,high_school,35,0,intermediate,67.32818122053598,1,large,0
26,high_school,8,2,advanced,61.944134386100146,0,small,0
50,bachelor,30,0,intermediate,70.75414968352813,0,large,0
23,high_school,4,1,intermediate,45.73657887050068,1,medium,0
54,high_school,33,3,advanced,61.448707377343204,1,large,1
48,high_school,26,2,intermediate,63.82196454524174,0,medium,0
51,master,36,1,intermediate,63.57675529977167,0,medium,0
58,bachelor,37,1,intermediate,59.085987208099546,1,large,0
46,bachelor,28,5,basic,60.36799522769883,0,large,0
31,bachelor,12,1,advanced,63.29048131648655,0,medium,0
53,master,39,2,advanced,86.90416628472184,0,large,1
53,bachelor,40,2,intermediate,31.95356800139325,1,medium,1
32,bachelor,16,2,intermediate,75.48459286192671,1,medium,1
25,master,6,3,intermediate,63.69852096356286,0,small,1
43,bachelor,30,0,advanced,64.0729779073218,1,medium,1
53,high_school,37,2,advanced,58.90707414660591,0,large,0
38,high_school,25,4,basic,72.5271172086261,1,small,1
45,master,26,1,intermediate,79.25310546191645,0,medium,1
21,master,8,3,intermediate,36.55704580922994,0,medium,1
33,bachelor,19,1,basic,96.409091919846,0,medium,0
39,bachelor,21,0,intermediate,67.16182549113402,0,large,0
29,bachelor,10,0,basic,66.64529075902301,1,large,0
33,bachelor,11,2,advanced,44.086761316417,1,medium,1
57,bachelor,40,2,basic,56.43495462699471,1,large,1
55,high_school,40,2,advanced,85.38600425637443,0,large,1
59,phd,40,0,advanced,66.03014887649682,0,large,1
54,master,37,3,basic,71.23636973720586,0,large,1
46,bachelor,25,5,intermediate,58.08212555881808,1,large,1
35,high_school,14,0,intermediate,94.5615095761851,0,small,0
27,high_school,10,4,advanced,62.701085775910805,1,small,1
59,bachelor,40,2,intermediate,81.95766302695579,0,large,1
56,bachelor,40,1,intermediate,62.73093981024291,0,small,0
35,bachelor,15,4,advanced,70.21304598666208,1,small,1
18,high_school,0,3,basic,70.28299426072593,1,small,0
56,bachelor,40,3,intermediate,78.86851673388232,0,large,1
38,master,23,3,advanced,76.08156570424003,1,small,1
18,primary,0,2,basic,57.88896414838628,1,medium,0
32,bachelor,10,3,advanced,82.38557833001003,1,medium,1
21,master,0,2,intermediate,50.14792243402007,1,small,1
37,bachelor,18,0,intermediate,47.24682122913431,0,small,0
27,bachelor,14,0,intermediate,60.62872971454453,0,small,0
40,bachelor,27,1,basic,70.90101804127505,1,small,1
58,phd,39,0,basic,49.666126519875064,0,medium,0
51,primary,36,2,intermediate,63.83255039145947,1,small,0
50,bachelor,36,1,advanced,44.228533125111454,1,medium,1
51,primary,30,0,intermediate,60.956576517850344,0,large,0
56,high_school,34,0,intermediate,79.57755189892856,0,large,0
27,high_school,13,4,intermediate,52.346089163425155,0,large,0
37,high_school,21,2,basic,46.67500771348874,0,large,0
18,phd,1,2,advanced,70.67937261203488,0,medium,1
30,master,15,1,basic,53.18613078611872,1,large,1
18,high_school,0,1,intermediate,100.0,1,large,0
22,bachelor,4,1,intermediate,67.87980838434241,1,large,0
33,bachelor,14,0,intermediate,80.36940802846458,0,medium,0
32,master,13,0,intermediate,45.27988059204296,1,small,1
45,bachelor,31,1,advanced,71.86053000225348,1,small,1
48,primary,32,1,intermediate,49.90858266310258,0,medium,0
40,master,17,0,basic,62.31337713383834,1,large,1
60,bachelor,37,3,advanced,53.71593894076443,0,medium,1
34,bachelor,13,1,basic,80.59557627021069,1,small,1
51,master,38,0,intermediate,69.81727420435432,0,large,0
30,master,8,4,advanced,66.76115355427308,1,large,1
31,bachelor,9,1,advanced,85.4159280604715,0,large,1
28,bachelor,6,1,intermediate,65.23798131527234,0,small,0
45,phd,25,1,basic,80.45580210874992,0,medium,1
59,high_school,36,1,intermediate,92.00894418289147,1,large,0
49,high_school,35,4,advanced,67.10223168381623,1,medium,1
52,high_school,37,0,intermediate,68.89302294664535,0,medium,0
48,master,29,2,intermediate,79.31819916445436,0,small,1
34,bachelor,15,2,intermediate,86.55133528307829,0,large,1
26,high_school,11,2,intermediate,66.9230678694058,1,large,0
27,phd,8,1,advanced,55.43848669598143,1,medium,1
25,bachelor,12,3,intermediate,77.99851891987745,0,medium,1
38,master,22,3,basic,73.57510936813736,0,small,1
30,primary,17,2,intermediate,77.85431290898276,0,medium,0
22,bachelor,0,1,intermediate,75.4811226042325,0,large,0
23,bachelor,0,3,intermediate,68.10149749466422,1,small,0
47,bachelor,27,2,basic,68.96888263093604,0,small,0
48,bachelor,32,2,intermediate,75.53367601584964,0,large,1
34,master,13,3,advanced,43.25708911533742,1,medium,1
28,high_school,5,0,intermediate,84.94520667592843,1,large,0
37,master,24,1,advanced,71.7496827382811,1,medium,1
26,high_school,11,0,intermediate,52.307969245108666,0,small,0
19,high_school,4,3,intermediate,67.77670967374675,0,medium,0
54,primary,39,2,basic,84.7788513679607,1,small,1
18,high_school,3,0,intermediate,69.35415202399996,1,small,0
21,high_school,0,2,intermediate,54.01915291909839,1,medium,0
53,master,40,0,advanced,45.88261432876385,0,medium,1
42,bachelor,29,2,basic,100.0,1,small,1
20,bachelor,7,2,basic,38.9162610985704,0,medium,0
26,bachelor,6,1,basic,70.05370189700412,0,large,0
39,primary,17,1,intermediate,56.20206586391393,0,large,0
40,high_school,23,1,advanced,80.63660152888556,1,medium,1
29,bachelor,16,1,basic,46.75538453948626,0,medium,0
27,bachelor,6,0,intermediate,89.12555892346059,1,medium,1
51,master,36,1,basic,63.124073453010496,0,small,0
60,bachelor,40,1,intermediate,61.69784457044182,0,large,0
27,bachelor,11,1,basic,60.30103016271845,1,large,0
47,bachelor,32,1,intermediate,56.11109581504725,0,small,0
39,phd,23,1,intermediate,59.469483829759,1,medium,1
23,high_school,6,0,basic,75.77530966727221,0,small,0
19,bachelor,4,0,intermediate,39.17405967040784,0,large,0
47,bachelor,34,1,intermediate,53.7652643448762,1,large,0
19,phd,0,0,intermediate,87.42709011262771,1,small,1
49,high_school,36,0,intermediate,63.64353180816129,0,large,0
59,bachelor,39,0,intermediate,56.413518835487785,0,small,0
33,high_school,13,0,intermediate,45.878216960497745,0,small,0
29,bachelor,10,1,advanced,47.44651083378265,1,small,1
18,high_school,2,1,advanced,79.73306226856688,1,large,0
25,primary,11,2,intermediate,52.66074141351213,0,large,0
30,bachelor,7,0,advanced,77.06800635343298,0,small,1
32,high_school,14,0,advanced,50.29228058209645,1,large,0
25,high_school,10,3,basic,63.113809112318,0,medium,0
27,high_school,13,0,advanced,63.96368173329505,0,medium,0
22,primary,6,3,basic,53.695164157652684,0,large,0
36,phd,14,2,basic,66.15435468549232,1,small,1
55,bachelor,38,4,advanced,33.26149653734184,1,medium,1
28,master,9,1,basic,63.67231538992592,0,medium,0
60,bachelor,38,3,intermediate,71.67748424669925,0,medium,1
37,master,24,1,advanced,52.475859982994294,0,small,1
37,bachelor,14,1,basic,68.19502283142268,0,medium,0
38,bachelor,16,1,basic,67.3021621411518,0,small,0
35,bachelor,22,3,intermediate,67.9047331936557,0,large,0
27,bachelor,13,0,intermediate,44.8277341868817,0,medium,0
51,bachelor,33,2,advanced,66.42756493820283,1,large,1
43,high_school,30,3,advanced,39.16581629692162,0,large,0
47,high_school,31,1,basic,55.558379658383146,1,small,0
26,bachelor,5,0,intermediate,64.94210157093603,0,medium,0
48,bachelor,29,3,intermediate,68.12515225867139,1,large,1
59,primary,40,1,intermediate,46.86044858276968,1,medium,0
21,high_school,0,3,intermediate,60.73744662775197,0,medium,0
23,bachelor,7,4,intermediate,76.91820260922708,1,medium,1
31,master,11,2,intermediate,50.304664723641324,1,large,1
21,primary,8,3,advanced,32.69544940722203,1,medium,1
43,high_school,29,1,advanced,72.94351431858058,0,medium,0
56,master,38,0,basic,50.86688501363494,0,small,0
34,bachelor,13,1,intermediate,55.41358257452844,1,large,0
36,high_school,23,2,intermediate,66.95902939661697,0,medium,0
23,master,7,0,advanced,66.1588792703467,1,large,1
46,bachelor,30,0,advanced,80.323099932838,1,medium,1
28,bachelor,7,3,intermediate,61.37234870297277,0,medium,0
33,phd,18,0,basic,66.02458070451411,0,medium,0
47,master,33,2,basic,39.60636987313585,0,small,1
42,high_school,23,1,intermediate,74.4232191744818,0,medium,0
57,high_school,40,0,advanced,54.62924152997146,0,large,0
28,high_school,13,0,basic,100.0,1,small,0
24,primary,7,2,intermediate,61.79592671639235,0,medium,0
43,primary,29,5,basic,71.36592625905202,0,large,0
39,high_school,18,2,intermediate,74.5656147884311,0,small,0
42,master,24,2,intermediate,63.669896499210495,1,small,1
36,master,22,2,intermediate,71.55140260282943,0,large,1
48,bachelor,26,2,intermediate,98.83171727554034,1,large,1
43,bachelor,25,3,advanced,53.69370737951767,0,medium,1
59,primary,40,1,intermediate,31.350970566331426,1,medium,0
58,high_school,37,5,intermediate,45.45657630308774,1,large,0
53,primary,36,1,advanced,79.95892240322814,0,small,0
40,master,27,1,basic,57.81413576642143,0,small,0
30,high_school,10,0,intermediate,99.97867528740935,0,medium,0
42,master,29,0,advanced,75.90669876576185,0,small,1
19,bachelor,1,0,advanced,55.20461556680606,0,medium,0
19,high_school,4,5,advanced,53.32224314091337,0,medium,0
33,high_school,15,1,basic,58.305988678401064,0,large,0
26,bachelor,6,0,advanced,34.032793076774254,0,medium,0
45,master,31,1,advanced,69.16616422355337,0,large,1
30,bachelor,8,1,intermediate,75.40284749378752,0,large,0
52,high_school,37,1,basic,50.49005852293418,1,large,0
58,bachelor,38,0,intermediate,41.72634151937458,1,medium,0
30,high_school,10,1,intermediate,51.34166650921422,0,medium,0
48,phd,26,0,advanced,79.95840923128642,1,small,1
38,bachelor,19,2,intermediate,77.04831600917768,0,medium,1
49,bachelor,31,2,intermediate,68.23005703862741,0,large,0
51,bachelor,37,1,intermediate,89.62804879649198,1,large,1
25,bachelor,7,1,intermediate,39.66368203856712,1,large,0
58,high_school,37,1,intermediate,61.87432622639303,0,small,0
19,primary,4,1,intermediate,73.40324310494593,0,small,0
55,high_school,38,3,intermediate,76.84653629464528,0,medium,0
49,master,28,0,basic,77.05632366522451,1,medium,1
57,bachelor,37,0,basic,75.85876465518885,0,small,0
45,primary,28,1,intermediate,84.79239066711506,0,large,0
54,master,40,0,basic,76.41752631879953,0,medium,1
58,high_school,40,0,intermediate,47.68378269257501,0,large,0
18,high_school,0,2,intermediate,58.17744499359677,0,medium,0
58,high_school,38,2,intermediate,39.57124518307361,0,small,0
27,bachelor,5,0,advanced,79.94471863603364,0,small,0
21,bachelor,7,3,basic,82.91875472083248,1,large,1
52,bachelor,36,1,basic,46.69444337406877,1,large,0
27,bachelor,4,3,basic,59.30045061178929,1,medium,0
28,high_school,13,2,intermediate,38.66862345987326,1,small,0
31,master,15,1,intermediate,63.184774534842035,1,small,1
55,high_school,34,1,basic,52.59505740560157,0,medium,0
29,master,15,2,basic,47.48435971496669,0,small,1
34,bachelor,14,3,advanced,64.62851226369969,0,small,1
33,bachelor,19,2,intermediate,93.22772839842173,0,large,1
52,bachelor,32,1,intermediate,76.92673849587872,0,large,0
19,bachelor,0,3,advanced,61.223973602491036,1,large,1
28,primary,15,1,advanced,64.27142199851926,0,medium,0
58,master,40,0,basic,93.1748616996039,0,medium,1
20,primary,1,2,intermediate,83.87958765791186,0,small,0
46,high_school,25,2,intermediate,60.34005010965612,0,medium,0
35,bachelor,22,3,advanced,72.51765509412206,0,large,1
37,bachelor,14,2,basic,50.02112673918312,0,small,0
31,primary,9,1,intermediate,65.37137557139067,1,medium,0
51,master,38,2,intermediate,76.46320326477662,0,large,1
48,phd,31,0,advanced,80.30526302858148,0,large,1
57,bachelor,34,1,advanced,55.39798820000803,1,large,1
59,bachelor,37,4,intermediate,80.02634911540038,0,small,1
35,bachelor,21,1,intermediate,67.22660945574589,0,small,0
47,high_school,30,2,advanced,60.67205922333105,0,medium,0
42,bachelor,19,2,intermediate,93.63921025407589,1,medium,1
36,master,19,4,advanced,59.59492879192452,1,small,1
25,phd,9,1,advanced,48.380529749915695,0,small,1
45,master,32,2,advanced,54.91349828075228,1,medium,1
25,high_school,3,0,basic,75.88493234179431,0,small,0
48,high_school,28,2,intermediate,50.199415046011325,1,medium,0
20,high_school,3,2,intermediate,77.44045476969694,1,medium,0
20,bachelor,0,2,intermediate,52.197749215934195,0,small,0
39,high_school,21,2,intermediate,63.87390719831677,1,medium,0
34,high_school,15,1,intermediate,98.15220508304384,0,small,0
53,bachelor,40,4,intermediate,51.762496498007934,0,medium,0
34,master,16,5,advanced,34.699154753347045,0,large,1
31,bachelor,15,3,intermediate,85.51233489021129,0,small,1
26,master,13,0,basic,43.995269303453234,1,small,1
47,primary,34,2,basic,52.81388913584502,1,small,0
38,primary,15,2,basic,75.93099168521435,0,medium,0
29,master,8,0,advanced,75.33021501762929,0,large,1
54,bachelor,40,3,advanced,29.390469795608105,0,large,1
49,bachelor,34,0,intermediate,59.853626906664395,0,large,0
28,primary,12,3,intermediate,77.78289609073536,1,medium,1
37,high_school,17,0,intermediate,95.42773115083915,0,large,0
52,bachelor,39,1,basic,46.41744288791891,0,small,0
28,master,14,2,intermediate,81.02207791316913,1,small,1
25,master,10,0,intermediate,55.070108888659476,0,medium,0
21,bachelor,4,2,advanced,80.62437871625814,0,small,1
44,bachelor,22,1,intermediate,49.39485303896234,0,large,0
57,master,34,2,intermediate,61.549473038104985,1,small,1
55,bachelor,32,6,advanced,70.8110973473024,0,small,1
47,bachelor,26,3,intermediate,79.3136625895806,1,small,1
44,master,30,0,advanced,73.55462404735617,0,large,1
38,master,16,3,intermediate,58.5615483253222,0,large,1
37,master,17,0,basic,57.466032132973034,0,large,0
21,high_school,5,0,basic,91.68472430880942,1,large,0
28,bachelor,9,5,advanced,69.15796050501511,0,large,1
30,master,11,1,basic,57.867883694105984,0,small,0
26,high_school,8,1,intermediate,73.07081051208874,1,medium,0
21,master,2,2,intermediate,74.34245511464802,0,medium,1
29,high_school,10,0,intermediate,44.698711377054664,0,large,0
26,master,9,2,intermediate,72.29411389800603,0,large,1
30,bachelor,12,2,basic,42.40381203435962,0,medium,0
43,high_school,29,0,basic,55.327203822504934,1,medium,0
55,bachelor,40,1,basic,50.20576371360587,0,small,0
59,bachelor,37,2,basic,63.062371712492705,0,small,0
30,bachelor,7,3,basic,58.443500299515335,1,small,1
56,bachelor,33,1,intermediate,61.997653824631044,0,small,0
45,master,25,0,basic,36.57766647257094,0,small,0
36,bachelor,14,1,basic,63.85816631541258,1,large,0
41,bachelor,23,2,intermediate,48.48068389883163,0,medium,0
36,primary,21,3,basic,99.25269155980764,1,medium,1
30,master,16,1,advanced,59.005401536862834,1,medium,1
30,high_school,17,3,intermediate,61.132829494377035,0,large,0
45,bachelor,31,3,advanced,75.42570243591832,1,medium,1
19,master,3,3,basic,84.83740515999176,0,small,1
27,high_school,7,1,basic,47.33573836369143,0,small,0
39,bachelor,17,2,intermediate,73.59569788153394,1,small,1
30,high_school,7,3,intermediate,79.49405046596344,1,medium,1
26,master,9,2,intermediate,67.76990889275919,0,small,1
50,bachelor,36,1,intermediate,67.46937951456422,1,large,0
31,master,10,1,intermediate,57.320866399774914,0,medium,0
37,master,19,1,advanced,60.16731179230836,0,large,1
32,bachelor,13,0,basic,63.383409728606956,1,medium,0
49,bachelor,30,1,intermediate,58.61121323031422,0,large,0
50,bachelor,28,3,intermediate,78.32112996711247,0,large,1
34,high_school,19,0,intermediate,51.92228886074828,0,large,0
41,bachelor,28,1,basic,77.8321397180891,1,large,1
47,master,27,1,intermediate,84.91699553490042,0,medium,1
30,bachelor,16,3,intermediate,70.54742862732789,0,medium,1
33,high_school,10,1,advanced,38.15769567159303,0,large,0
19,high_school,0,0,intermediate,74.1829552232737,0,medium,0
34,bachelor,19,1,basic,55.344259986354245,0,small,0
49,primary,32,1,intermediate,57.085118240629626,1,medium,0
60,bachelor,40,0,intermediate,70.42940559669863,1,large,1
25,bachelor,3,2,intermediate,81.58109857402629,1,large,1
20,bachelor,3,1,intermediate,40.07935926009069,1,large,0
29,high_school,9,1,intermediate,65.86358931313632,1,small,0
37,bachelor,23,3,intermediate,94.87619828647777,0,large,1
33,master,11,5,basic,48.51528579451914,0,small,1
31,phd,11,1,intermediate,61.99387604813728,1,large,1
33,bachelor,14,3,intermediate,55.760123275185464,0,large,0
60,primary,40,1,basic,75.5498743996641,0,large,0
50,phd,29,0,intermediate,46.24283852242307,1,medium,1
47,bachelor,29,3,intermediate,41.44276066259277,0,medium,0
29,high_school,6,0,basic,77.48054753920823,0,medium,0
32,high_school,16,0,intermediate,68.57987441109798,1,medium,0
35,high_school,16,0,advanced,47.207077857998534,1,medium,0
45,high_school,29,1,intermediate,63.97291415094466,0,large,0
40,primary,26,1,intermediate,45.772507804850505,1,large,0
31,master,11,1,intermediate,78.83425679253293,0,medium,1
47,bachelor,27,3,basic,69.17430193000486,0,medium,0
50,bachelor,31,1,intermediate,54.28008015142839,1,large,0
32,master,13,0,basic,56.297686520800504,1,medium,1
24,master,11,1,intermediate,58.112093681884986,1,large,1
32,master,14,1,intermediate,48.87485954740987,1,large,1
59,phd,40,1,intermediate,85.09977238160131,0,large,1
55,bachelor,36,3,intermediate,82.44714486945524,1,large,1
28,phd,12,1,advanced,58.98105494841832,1,small,1
46,bachelor,28,1,advanced,60.282369166780086,0,medium,0
48,primary,26,1,basic,48.156050364816394,1,medium,0
42,bachelor,22,2,basic,62.59073217573208,0,small,0
41,bachelor,21,1,advanced,72.33868637538221,0,medium,1
36,master,17,1,intermediate,82.71789588348418,0,large,1
19,high_school,1,1,intermediate,51.55804491341033,0,small,0
39,bachelor,26,1,basic,39.728887656109286,0,medium,0
37,primary,18,3,intermediate,49.89278111866891,0,large,0
50,high_school,37,1,basic,73.343220312581,1,small,0
25,primary,7,1,advanced,64.3473628596101,1,large,0
42,bachelor,26,1,basic,79.88574550669038,0,medium,0
26,master,6,3,intermediate,65.6238273919188,1,medium,1
51,high_school,38,3,basic,89.23559104907642,1,medium,1
40,bachelor,19,1,intermediate,41.21511892559678,1,medium,0
22,high_school,7,0,advanced,27.644269112425697,0,large,0
42,high_school,21,1,basic,85.2983374034547,1,small,0
25,bachelor,12,3,basic,53.06319776572987,1,large,1
33,primary,17,3,intermediate,67.06386207751545,0,large,0
32,bachelor,18,0,intermediate,67.01585108899377,1,medium,0
18,primary,0,3,advanced,69.9022617758882,1,large,0
39,high_school,24,4,basic,57.894143285416504,0,medium,0
20,bachelor,0,1,intermediate,50.72200323966246,1,large,0
55,bachelor,40,2,intermediate,49.52192598765762,0,medium,0
31,primary,17,1,basic,74.05495674993054,0,small,0
53,bachelor,37,1,basic,76.57247990142872,0,medium,0
35,master,18,1,advanced,61.248652454244,0,small,1
58,bachelor,40,1,advanced,56.048010656941315,1,medium,1
35,high_school,22,1,intermediate,73.53006396510047,1,large,0
20,bachelor,6,2,advanced,42.77566347987555,0,medium,1
27,bachelor,12,1,basic,94.24547160314255,0,medium,0
56,primary,40,0,intermediate,71.78563633831249,1,medium,0
18,master,0,1,intermediate,62.607874147739636,0,medium,0
44,master,26,3,advanced,77.44852066444976,1,medium,1
44,master,31,1,intermediate,74.45995521155143,1,medium,1
28,master,10,2,advanced,68.52581659878041,1,large,1
22,bachelor,3,2,advanced,36.646169042279496,1,large,1
24,bachelor,3,1,basic,71.16425144188938,1,medium,0
36,bachelor,21,2,basic,86.83828697030366,1,small,1
46,master,29,2,basic,56.671718160670835,1,medium,1
32,bachelor,12,0,intermediate,79.37973508242072,0,medium,0
52,high_school,34,2,intermediate,77.7355314817912,0,medium,0
54,high_school,35,2,basic,69.41111204218764,1,medium,0
29,master,6,4,intermediate,67.55247265754876,1,large,1
47,primary,25,2,intermediate,73.39768234657767,0,medium,0
37,bachelor,14,0,intermediate,71.23747897779656,0,large,0
54,phd,39,1,intermediate,93.36290597159942,0,medium,1
20,bachelor,5,3,basic,79.50132833346636,1,large,1
26,phd,7,0,intermediate,75.60668583161473,1,large,1
58,bachelor,40,0,basic,80.85790155125599,0,small,0
56,primary,40,1,intermediate,75.61696770778515,1,large,0
43,master,23,2,intermediate,33.787746395997395,1,large,1
19,high_school,0,0,intermediate,63.2486917220636,1,medium,0
40,bachelor,20,1,basic,55.7064597582775,0,medium,0
40,high_school,23,0,intermediate,69.919542657107,1,medium,0
38,high_school,25,2,advanced,56.64933518292527,0,medium,0
33,bachelor,11,1,intermediate,73.86677297385896,1,medium,1
26,high_school,4,1,advanced,58.68322666415156,0,large,0
30,bachelor,12,0,basic,90.46524854898044,0,medium,0
45,master,30,0,basic,89.7510511977913,0,small,1
44,high_school,23,0,intermediate,43.298944135404085,0,small,0
34,high_school,17,0,intermediate,69.84307228646865,1,medium,0
55,bachelor,40,1,basic,58.07180779253287,0,medium,0
53,bachelor,38,1,intermediate,68.78021126665246,1,medium,0
18,master,5,1,intermediate,73.80034175224965,0,small,0
35,primary,20,1,intermediate,45.81872399827775,1,large,0
26,master,13,0,basic,50.395918968569504,1,small,1
30,bachelor,10,1,advanced,52.26251418292799,0,large,0
57,bachelor,35,2,intermediate,56.728730352644504,1,large,1
32,primary,9,1,intermediate,57.16617736198176,0,large,0
60,bachelor,40,0,advanced,76.95148038061446,1,large,1
21,high_school,2,1,basic,68.3373713186992,1,medium,0
50,high_school,32,2,intermediate,51.9326707449713,0,medium,0
41,bachelor,24,1,advanced,60.20560898430341,1,medium,1
53,master,38,2,intermediate,29.45492517137059,0,small,1
58,bachelor,40,1,intermediate,95.29571974747742,1,medium,1
27,bachelor,13,0,advanced,65.27103578719255,0,medium,0
53,bachelor,40,1,basic,79.88904730232531,1,small,1
37,bachelor,19,1,basic,76.89756700259576,1,large,1
58,phd,40,0,intermediate,64.45898370669616,1,small,1
28,bachelor,7,0,intermediate,29.271341015434146,1,large,0
29,high_school,13,2,basic,56.63105017201764,0,small,0
35,high_school,20,1,basic,70.30421983432326,0,small,0
47,bachelor,24,0,advanced,65.90763889531506,0,large,0
54,bachelor,36,4,intermediate,80.60562067695557,1,small,1
37,primary,20,0,basic,64.97057991162032,1,large,0
42,master,29,1,advanced,92.6309800077352,0,medium,1
29,bachelor,13,4,intermediate,49.10533097225189,0,medium,0
38,bachelor,24,1,intermediate,72.76520053849084,1,small,1
42,primary,29,0,intermediate,49.56599190079333,1,medium,0
28,high_school,12,3,intermediate,78.71123983778018,1,large,1
26,master,9,1,intermediate,53.70347083258916,0,large,0
42,master,26,1,intermediate,38.651332010188455,1,medium,1
52,high_school,39,3,basic,42.705261871030636,0,medium,0
49,high_school,34,2,basic,57.91899886192094,0,medium,0
31,bachelor,17,1,basic,88.37954990098396,0,large,0
18,high_school,1,0,intermediate,76.12086711311515,1,large,0
34,bachelor,13,1,intermediate,71.70327775433354,0,large,0
42,phd,27,2,basic,64.02401518872318,0,medium,1
25,high_school,2,2,advanced,48.10526435719004,1,medium,0
22,primary,6,1,intermediate,51.00791667347487,0,small,0
22,master,4,1,intermediate,56.72372846204639,1,large,0
58,primary,40,1,advanced,55.36460460451136,1,large,0
52,phd,31,1,advanced,55.14845416498015,0,large,1
36,bachelor,21,0,basic,50.72879681005058,0,small,0
40,master,22,1,intermediate,65.09121848076944,0,medium,0
